Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
0.0,0.021,0.41,0.244,0.241,45.0,37.0,87.0,0.0,0.108,0.09,0.414,0.469,39.0,29.0,95.0,6.2,0.216,0.1,0.297,0.381,32.0,19.0,93.0,7.6,0.313,0.14,0.383,0.498,38.0,27.0,86.0,0.0,0.203,0.09,0.152,37.0,36.0,123.0,8.6,1.0,0.17,0.4,6.0,32.0,20.0,107.0,2.0,Aquilia,1
0.0,0.015,0.0,0.001,0.0435,0.0,0.0,0.0,9.7,0.296,0.11,1.25,2.19,34.0,22.0,-32.0,15.7,0.895,0.15,1.24,1.91,31.0,19.0,-25.0,14.0,0.86,0.15,0.989,1.45,33.0,26.0,-34.0,16.1,0.514,0.1,0.496,39.0,36.0,-36.0,17.1,1.8,0.18,0.8,10.4,36.0,24.0,138.0,0.0,Ophiuchus,1
2.8,-0.0138,-0.23,-0.22,0.0128,77.0,60.0,-10.0,0.0,0.0498,0.06,0.306,-0.0952,83.0,52.0,-9.0,0.0,0.163,0.12,0.457,0.582,59.0,47.0,-14.0,6.1,0.229,0.18,0.326,0.739,56.0,30.0,-41.0,7.6,0.239,0.2,0.47,63.0,36.0,-27.0,13.0,1.0,0.34,0.6,3.0,54.0,31.0,-32.0,2.0,Orion,1
0.0,0.025,0.5,0.35,0.3,55.0,51.0,-4.0,0.0,0.14,0.35,0.68,0.72,12.4,46.0,37.0,-38.0,0.28,0.36,0.64,1.3,45.0,34.0,-50.0,15.1,0.3,0.35,0.41,0.68,42.0,31.0,-55.0,15.8,0.37,0.44,0.48,40.0,36.0,-58.0,24.5,2.01,0.73,1.0,2.8,40.0,27.0,-49.0,3.0,Lupus,1
0.0,0.0206,0.1,0.174,0.416,36.0,25.0,14.0,21.5,0.566,0.16,1.78,2.83,24.0,19.0,138.0,22.4,1.03,0.13,1.35,1.92,25.0,21.0,26.0,18.4,0.877,0.11,0.902,1.1,27.0,25.0,7.0,15.9,0.41,0.06,0.417,43.0,36.0,122.0,12.4,1.4,0.08,0.5,16.0,29.0,18.0,19.0,0.0,Ophiuchus,1
11.0,0.0236,0.05,0.215,0.547,54.0,22.0,113.0,17.6,0.214,0.06,0.704,1.37,54.0,19.0,117.0,9.2,0.409,0.13,0.707,1.23,33.0,25.0,53.0,8.5,0.263,0.11,0.28,0.364,29.0,25.0,85.0,0.0,0.11,0.05,0.0828,36.0,36.0,98.0,6.5,0.3,0.12,0.1,3.0,32.0,28.0,86.0,3.0,Orion,1
0.0,0.0056,1.65,0.096,2.7,91.0,74.0,16.0,15.9,0.34,0.96,1.2,2.7,21.3,49.0,22.0,-36.0,0.69,1.61,1.8,6.2,55.0,40.0,-50.0,25.5,0.54,0.92,0.84,2.4,63.0,35.0,-54.0,25.1,0.6,1.85,1.8,65.0,51.0,-75.0,22.9,1.69,1.86,1.1,0.9,55.0,36.0,-56.0,4.0,Lupus,1
0.0,0.015,0.02,0.0129,0.177,48.0,23.0,114.0,9.8,0.259,0.25,0.963,1.98,34.0,30.0,121.0,25.4,0.754,0.44,1.33,2.51,36.0,24.0,-49.0,35.1,0.947,0.52,1.19,2.09,38.0,28.0,130.0,28.0,0.789,0.47,1.07,41.0,36.0,-42.0,71.7,4.0,0.9,2.0,5.0,37.0,26.0,-48.0,4.0,Orion,2
0.0,0.0208,0.28,0.277,0.122,54.0,44.0,98.0,7.3,0.161,0.14,0.467,0.723,44.0,18.0,98.0,8.5,0.369,0.22,0.537,0.866,37.0,18.0,107.0,8.6,0.373,0.23,0.446,0.655,39.0,25.0,103.0,9.0,0.257,0.17,0.354,49.0,36.0,106.0,12.5,1.0,0.26,0.4,4.0,39.0,18.0,111.0,4.0,Orion,2
17.3,0.158,0.24,0.464,0.55,26.0,9.0,38.0,27.6,0.885,0.26,1.02,1.2,14.0,14.0,23.0,17.4,0.424,0.15,0.429,0.248,20.0,18.0,22.0,0.0,0.132,0.06,0.131,0.0397,25.0,25.0,35.0,0.0,0.0258,0.01,0.00641,36.0,36.0,9.0,7.0,0.4,0.2,0.1,2.0,24.0,18.0,31.0,2.0,Orion,2
0.0,0.0021,0.02,0.018,0.11,32.0,28.0,32.0,0.0,-0.013,-0.02,-0.046,0.1,26.8,48.0,23.0,13.0,0.45,0.46,0.64,1.0,28.0,21.0,-69.0,29.8,0.48,0.5,0.52,0.62,29.0,25.0,-79.0,19.6,0.28,0.34,0.24,46.0,36.0,-86.0,36.3,1.46,0.66,0.5,2.2,28.0,18.0,89.0,3.0,Lupus,2
0.0,0.00494,0.02,0.077,-0.18,73.0,58.0,96.0,35.0,1.68,0.29,4.61,7.79,37.0,18.0,31.0,27.8,4.28,0.47,6.15,9.81,34.0,19.0,38.0,45.7,4.49,0.58,5.3,7.89,37.0,25.0,38.0,55.4,3.32,0.55,3.93,40.0,36.0,45.0,63.8,10.0,0.8,6.0,20.0,34.0,21.0,48.0,4.0,Aquilia,2
357.0,0.789,0.06,2.83,8.16,39.0,9.0,157.0,643.9,36.4,1.07,77.0,103.0,24.0,18.0,197.0,363.6,36.0,1.26,42.5,55.4,25.0,18.0,179.0,277.8,23.4,1.28,24.6,28.9,28.0,25.0,62.0,148.3,16.2,1.45,17.2,37.0,36.0,133.0,185.1,30.0,1.56,10.0,20.0,30.0,19.0,182.0,4.0,Aquilia,2
0.0,0.0131,0.16,0.206,-0.17,69.0,61.0,-33.0,6.1,0.0452,0.03,0.17,0.476,77.0,14.0,15.0,15.4,0.542,0.2,1.2,2.95,41.0,34.0,31.0,16.9,0.722,0.26,1.05,2.5,42.0,37.0,42.0,17.5,0.729,0.28,1.37,45.0,42.0,61.0,37.9,2.6,0.56,1.6,4.7,42.0,36.0,17.0,0.0,Ophiuchus,2
4.2,-0.0261,-0.4,-0.301,-0.308,41.0,40.0,42.0,8.8,0.194,0.16,0.699,1.28,40.0,25.0,70.0,34.3,1.09,0.48,1.58,2.38,36.0,18.0,61.0,53.3,1.6,0.68,1.89,2.54,38.0,25.0,55.0,36.5,1.45,0.67,1.68,49.0,36.0,37.0,127.5,7.0,1.05,3.0,7.0,34.0,19.0,58.0,4.0,Orion,2
0.0,8e-19,0.0,5.1e-18,0.0063,39.0,18.2,22.5,5.4,-0.055,-0.291,-0.1,-0.025,34.3,13.5,73.7,6.4,0.1,0.239,0.11,0.15,23.3,18.2,60.3,7.2,0.1,0.209,0.1,0.14,31.9,24.9,102.5,6.2,0.092,0.194,0.087,38.3,36.3,107.8,7.9,8.7,0.4,0.1,24.0,21.7,18.2,66.7,3.0,Cepheus,2
0.0,0.0207,0.26,0.308,-0.591,60.0,57.0,96.0,0.0,0.12,0.06,0.707,1.61,66.0,53.0,38.0,0.0,0.213,0.05,0.582,1.33,60.0,43.0,38.0,7.1,0.615,0.11,0.807,1.32,53.0,26.0,154.0,12.0,1.23,0.22,2.33,64.0,37.0,141.0,24.0,4.0,0.17,2.0,30.0,46.0,23.0,146.0,1.0,Aquilia,2
16.2,-0.0264,-0.36,-0.0993,-0.0856,34.0,10.0,-26.0,6.2,0.156,0.1,0.388,0.516,30.0,18.0,56.0,13.0,0.495,0.19,0.816,1.07,39.0,21.0,44.0,12.2,0.566,0.2,0.602,0.78,29.0,25.0,49.0,9.0,0.951,0.41,1.52,52.0,37.0,59.0,22.1,2.0,0.23,0.8,8.0,42.0,22.0,61.0,3.0,Orion,2
4.7,-0.029,2.51,-0.16,-0.054,44.0,13.0,-56.0,0.0,0.12,0.21,0.53,0.4,6.2,41.0,35.0,-76.0,0.11,0.1,0.18,0.27,39.0,20.0,-12.0,8.3,0.19,0.15,0.22,0.31,36.0,25.0,-24.0,9.4,0.21,0.17,0.31,44.0,37.0,75.0,11.5,0.79,0.17,0.3,4.6,34.0,23.0,0.0,3.0,Lupus,2
0.0,0.0057,0.08,0.0767,0.272,53.0,46.0,3.0,0.0,0.0862,0.05,0.439,0.945,53.0,40.0,115.0,17.1,0.719,0.26,1.16,1.9,49.0,18.0,109.0,26.6,1.19,0.4,1.54,2.41,52.0,25.0,107.0,33.8,1.4,0.52,1.89,52.0,36.0,94.0,88.2,5.0,0.54,2.0,10.0,50.0,19.0,109.0,4.0,Orion,2
3.4,-0.0281,-0.26,-0.117,0.0281,35.0,11.0,1.0,8.2,0.188,0.15,0.443,0.572,32.0,16.0,-44.0,8.9,0.241,0.19,0.301,0.333,27.0,18.0,130.0,0.0,0.154,0.13,0.158,0.145,27.0,25.0,-39.0,0.0,0.102,0.1,0.0554,36.0,36.0,-18.0,7.3,0.4,0.26,0.1,2.0,27.0,18.0,-35.0,2.0,Orion,2
0.0,0.00372,0.07,0.0459,0.116,53.0,38.0,95.0,7.4,0.354,0.23,0.927,1.34,31.0,19.0,94.0,10.1,0.868,0.28,1.36,1.92,35.0,21.0,91.0,12.1,0.925,0.29,1.06,1.34,35.0,25.0,93.0,9.5,0.616,0.21,0.613,36.0,36.0,74.0,19.1,4.0,0.41,1.0,9.0,34.0,20.0,93.0,4.0,Aquilia,2
1.5,-0.011,-0.2,-0.0978,0.0234,71.0,20.0,56.0,0.0,0.136,0.18,0.68,1.37,53.0,38.0,91.0,7.3,0.213,0.27,0.362,0.792,39.0,22.0,64.0,9.0,0.231,0.29,0.289,0.532,43.0,26.0,65.0,8.8,0.218,0.32,0.303,48.0,36.0,78.0,10.7,0.6,0.39,0.3,2.0,43.0,21.0,62.0,4.0,Orion,2
0.0,0.00649,0.13,0.1,-0.208,70.0,57.0,82.0,6.1,0.0591,0.04,0.183,0.683,72.0,16.0,164.0,13.7,1.04,0.38,2.47,5.53,49.0,34.0,146.0,22.5,1.52,0.52,2.22,4.31,47.0,34.0,134.0,30.5,1.48,0.52,2.2,49.0,37.0,142.0,47.1,9.0,1.0,5.0,9.0,46.0,33.0,118.0,4.0,Aquilia,2
5.1,-0.0536,-0.22,-0.203,-0.113,30.0,11.0,47.0,37.2,0.993,0.23,1.66,2.32,18.0,17.0,92.0,97.3,2.55,0.36,2.45,2.53,18.0,18.0,34.0,81.1,2.86,0.41,2.83,3.09,25.0,25.0,-48.0,29.5,2.13,0.38,2.69,40.0,36.0,5.0,278.6,10.0,0.76,4.0,20.0,20.0,18.0,13.0,4.0,Orion,2
0.0,0.0185,0.08,0.0838,0.286,25.0,15.0,115.0,0.0,0.452,0.13,0.634,0.86,18.0,14.0,-8.0,30.3,1.5,0.24,1.68,2.8,23.0,18.0,47.0,54.2,3.86,0.58,4.56,6.29,31.0,29.0,-48.0,75.9,5.02,0.84,5.84,36.0,36.0,-21.0,131.3,10.0,0.39,4.0,30.0,27.0,20.0,47.0,4.0,Orion,2
0.0,0.0148,0.16,0.223,0.447,71.0,52.0,-44.0,12.2,0.162,0.08,0.639,1.65,59.0,24.0,51.0,21.1,0.664,0.21,1.62,4.02,45.0,39.0,86.0,26.0,0.722,0.21,1.04,2.2,42.0,36.0,100.0,31.3,0.693,0.2,1.21,54.0,36.0,108.0,40.7,2.0,0.18,1.0,10.0,56.0,39.0,89.0,4.0,Orion,2
0.0,0.042,0.44,0.72,0.87,85.0,75.0,-5.0,6.1,0.01,0.02,0.02,0.031,12.7,28.0,14.0,3.0,0.26,0.33,0.46,0.89,40.0,23.0,3.0,13.9,0.31,0.4,0.43,0.91,46.0,30.0,5.0,11.7,0.32,0.45,0.81,57.0,45.0,-4.0,20.2,1.09,0.58,0.6,1.9,44.0,32.0,6.0,4.0,Lupus,2
3.3,-0.0242,-0.23,-0.16,-0.22,42.0,17.0,-49.0,0.0,0.0611,0.04,0.105,0.0304,25.0,14.0,39.0,8.7,0.24,0.1,0.333,0.404,33.0,18.0,44.0,7.3,0.226,0.1,0.278,0.257,42.0,25.0,30.0,6.1,0.213,0.1,0.257,43.0,36.0,29.0,11.9,0.8,0.16,0.3,5.0,37.0,18.0,37.0,4.0,Orion,2
0.0,0.00597,0.07,0.0738,0.149,49.0,40.0,90.0,29.9,0.985,0.72,2.88,5.48,28.0,24.0,75.0,45.9,2.04,1.08,3.35,6.02,28.0,27.0,26.0,55.0,1.99,1.07,2.27,3.35,31.0,27.0,6.0,49.0,1.32,0.86,1.45,36.0,36.0,-1.0,74.5,5.0,1.42,2.0,4.0,29.0,27.0,51.0,4.0,Orion,2
0.0,0.00197,0.03,0.0203,0.0642,53.0,27.0,31.0,16.6,0.385,0.21,1.06,1.72,32.0,20.0,-39.0,18.4,0.763,0.2,0.964,1.24,28.0,18.0,-46.0,26.0,1.26,0.31,1.38,1.86,31.0,25.0,123.0,42.2,1.23,0.34,1.62,47.0,36.0,-48.0,67.4,4.0,0.27,1.0,10.0,31.0,18.0,-49.0,4.0,Orion,2
3.3,-0.0063,1.86,-0.075,-0.0041,81.0,34.0,140.5,12.3,0.12,0.329,0.45,0.86,67.7,24.3,158.6,18.3,0.27,0.294,0.55,1.5,74.1,25.2,160.8,25.1,0.38,0.391,0.51,1.4,69.3,28.6,166.1,29.9,0.5,0.672,1.1,65.8,37.9,166.9,26.6,20.4,0.6,0.5,32.17,65.4,34.9,168.4,4.0,Cepheus,2
0.0,0.0207,0.43,0.215,-0.181,40.0,33.0,61.0,0.0,0.0339,0.04,0.122,0.206,33.0,29.0,10.0,6.6,0.232,0.24,0.344,0.569,27.0,24.0,115.0,6.9,0.278,0.27,0.297,0.395,29.0,25.0,130.0,0.0,0.102,0.11,0.0758,36.0,36.0,80.0,11.7,0.9,0.39,0.3,2.0,26.0,20.0,107.0,3.0,Orion,2
0.0,0.0217,0.04,0.327,-0.718,92.0,46.0,145.0,13.5,1.04,0.27,4.62,11.3,46.0,33.0,128.0,11.4,1.61,0.33,3.43,7.43,44.0,30.0,138.0,14.2,1.11,0.25,1.67,3.65,47.0,37.0,140.0,14.4,0.902,0.23,1.28,44.0,36.0,187.0,11.9,2.0,0.34,1.0,7.0,33.0,26.0,142.0,4.0,Aquilia,2
0.0,0.015,0.01,0.0126,0.0963,86.0,51.0,83.0,8.5,0.142,0.2,0.456,0.878,52.0,19.0,-14.0,16.2,0.531,0.58,1.15,2.55,48.0,29.0,-4.0,18.7,0.598,0.62,0.865,1.82,48.0,33.0,0.0,17.1,0.58,0.64,0.859,48.0,36.0,-2.0,33.3,2.0,1.12,1.0,2.0,42.0,31.0,6.0,4.0,Orion,2
0.0,0.0135,0.04,0.236,-0.161,98.0,79.0,-19.0,0.0,0.0643,0.02,0.589,1.98,86.0,63.0,0.0,6.2,0.286,0.04,0.582,0.937,85.0,22.0,35.0,10.5,0.565,0.08,0.856,2.17,54.0,35.0,31.0,13.0,0.628,0.11,1.54,56.0,44.0,54.0,20.5,1.7,0.15,1.1,11.1,49.0,35.0,68.0,0.0,Ophiuchus,2
0.0,0.015,0.02,0.015,0.365,72.0,33.0,131.0,0.0,0.0436,0.03,0.195,0.25,42.0,36.0,183.0,0.0,0.295,0.09,0.61,0.972,51.0,26.0,210.0,7.2,0.471,0.14,0.567,0.792,37.0,26.0,191.0,7.2,0.439,0.14,0.523,44.0,36.0,203.0,12.6,2.0,0.24,1.0,10.0,38.0,25.0,191.0,2.0,Aquilia,2
0.0,0.015,0.0,0.00447,0.145,0.0,0.0,0.0,21.9,0.505,0.19,2.62,4.6,40.0,26.0,-11.0,36.3,1.64,0.29,2.88,5.05,35.0,25.0,-6.0,47.2,1.64,0.3,1.91,2.81,36.0,25.0,-7.0,40.9,1.49,0.32,1.72,39.0,36.0,-15.0,76.8,5.3,0.57,2.6,9.4,36.0,26.0,-19.0,1.0,Ophiuchus,2
0.0,0.015,0.01,0.00344,0.0354,0.0,0.0,0.0,6.1,0.215,0.15,0.555,0.656,36.0,17.0,201.0,7.1,0.584,0.22,0.86,1.25,33.0,20.0,180.0,9.9,0.7,0.26,0.806,1.03,35.0,25.0,180.0,6.8,0.442,0.17,0.466,52.0,36.0,194.0,14.9,2.0,0.29,0.9,7.0,39.0,21.0,176.0,4.0,Aquilia,2
6.0,-0.0987,-0.2,-1.2,-2.95,61.0,34.0,-26.0,38.3,0.922,0.14,2.4,2.06,53.0,14.0,127.0,93.4,6.78,1.08,10.9,20.9,40.0,20.0,48.0,140.2,7.32,1.53,8.53,13.7,36.0,25.0,46.0,138.7,5.27,1.48,7.17,44.0,36.0,41.0,307.9,20.0,4.0,9.0,6.0,25.0,22.0,-48.0,4.0,Orion,2
2.3,-0.0218,-0.36,-0.317,-0.00608,61.0,52.0,72.0,9.2,0.263,0.26,0.997,2.09,41.0,27.0,68.0,15.9,0.639,0.49,1.38,3.37,38.0,34.0,34.0,16.9,0.66,0.51,0.894,1.91,37.0,34.0,43.0,14.6,0.548,0.48,1.06,47.0,42.0,35.0,30.6,2.0,0.78,1.0,3.0,37.0,34.0,24.0,4.0,Orion,2
0.0,0.0346,0.12,0.335,0.308,38.0,30.0,203.0,11.1,0.319,0.11,0.882,0.838,34.0,19.0,62.0,25.4,1.77,0.41,2.47,3.17,26.0,22.0,143.0,32.5,1.76,0.4,1.8,1.91,26.0,25.0,202.0,15.6,1.42,0.37,1.48,38.0,36.0,208.0,52.2,8.0,0.82,3.0,10.0,25.0,23.0,156.0,4.0,Aquilia,2
0.0,-0.0682,-0.17,-0.896,-1.37,62.0,40.0,77.0,0.0,0.0776,0.0,0.0599,3.67,0.0,0.0,0.0,15.4,0.676,0.06,1.9,6.62,67.0,44.0,95.0,40.8,1.94,0.18,3.29,10.2,55.0,53.0,76.0,54.0,2.15,0.21,4.93,51.0,47.0,45.0,130.9,13.4,0.55,9.4,24.5,49.0,48.0,70.0,0.0,Ophiuchus,2
0.0,0.0077,1.39,0.04,0.057,28.4,17.7,79.1,6.1,0.1,0.223,0.26,0.16,29.3,21.5,97.9,28.2,0.34,0.3,0.37,0.51,24.6,18.2,115.1,21.6,0.32,0.218,0.33,0.31,33.5,24.9,105.7,0.0,0.13,0.076,0.085,36.3,36.3,158.7,37.6,24.4,0.4,0.3,65.34,28.4,18.2,111.9,3.0,Cepheus,2
0.0,0.0288,0.08,0.257,0.0628,52.0,22.0,-36.0,27.4,0.981,0.27,3.75,8.49,46.0,26.0,-48.0,65.9,2.64,0.55,4.94,9.67,37.0,27.0,-42.0,84.0,3.13,0.74,3.93,6.5,35.0,30.0,-31.0,74.6,2.28,0.66,2.64,36.0,36.0,-12.0,130.3,10.0,1.34,4.0,7.0,31.0,29.0,17.0,4.0,Orion,2
0.0,0.00527,0.0,0.0529,0.0366,39.0,31.0,86.0,0.0,0.0199,0.0,0.0618,0.1,29.0,26.0,135.0,13.0,0.315,0.69,0.388,0.571,27.0,18.0,125.0,19.7,0.446,0.69,0.501,0.652,33.0,25.0,133.0,29.8,0.548,0.77,0.644,43.0,36.0,141.0,30.2,2.6,0.96,4.4,37.3,39.0,18.0,133.0,4.0,Taurus,2
9.2,0.0115,0.09,0.0619,-0.0228,59.0,11.0,100.0,14.0,0.197,0.16,0.621,1.03,52.0,18.0,98.0,15.3,0.488,0.46,0.829,1.36,37.0,23.0,94.0,13.9,0.46,0.5,0.57,0.858,38.0,27.0,91.0,10.2,0.321,0.43,0.4,41.0,36.0,62.0,12.4,0.6,0.5,0.2,1.0,33.0,19.0,100.0,4.0,Orion,2
11.2,-0.0156,-0.22,-0.13,0.00159,49.0,21.0,169.0,0.0,0.0775,0.04,0.354,-0.329,58.0,31.0,173.0,6.2,0.437,0.1,0.764,1.1,46.0,21.0,183.0,11.1,0.726,0.15,0.979,1.42,43.0,30.0,189.0,8.6,0.915,0.21,1.47,52.0,41.0,202.0,21.0,4.0,0.24,2.0,20.0,44.0,23.0,185.0,2.0,Aquilia,2
0.0,0.0209,0.2,0.329,-0.387,72.0,59.0,60.0,0.0,0.0347,0.02,0.218,1.71,71.0,64.0,114.0,0.0,0.358,0.08,0.999,2.4,57.0,48.0,130.0,8.7,0.457,0.1,0.653,1.11,56.0,30.0,121.0,9.7,0.621,0.15,0.922,55.0,37.0,116.0,19.5,2.0,0.19,1.0,10.0,56.0,27.0,119.0,2.0,Aquilia,2
0.0,0.015,0.0,0.001,-0.1,0.0,0.0,0.0,0.0,0.0855,0.05,0.382,0.779,43.0,35.0,140.0,6.0,0.539,0.16,0.868,1.1,37.0,21.0,114.0,14.1,1.07,0.26,1.14,1.39,29.0,25.0,128.0,12.6,1.27,0.3,1.18,36.0,36.0,116.0,42.9,8.0,0.48,3.0,20.0,27.0,23.0,144.0,3.0,Aquilia,2
0.0,0.054,0.6,0.631,0.027,46.0,37.0,130.0,0.0,0.154,0.1,0.759,1.98,47.0,41.0,98.0,47.6,1.07,0.44,1.84,3.0,39.0,22.0,-40.0,68.4,1.59,0.61,1.85,2.67,36.0,25.0,-43.0,55.6,1.27,0.49,1.39,40.0,36.0,-46.0,118.6,6.0,0.78,2.0,8.0,34.0,20.0,-37.0,4.0,Orion,2
0.0,0.00505,0.09,0.0475,-0.0148,44.0,26.0,159.0,7.7,0.272,0.27,0.584,0.788,30.0,15.0,155.0,14.0,0.808,0.35,1.11,1.44,32.0,18.0,160.0,10.3,0.793,0.35,0.964,0.991,41.0,25.0,164.0,6.7,0.461,0.23,0.548,55.0,36.0,170.0,14.1,4.0,0.6,1.0,6.0,36.0,18.0,157.0,4.0,Aquilia,2
0.0,0.0325,0.27,0.331,-0.0527,39.0,33.0,115.0,11.3,0.289,0.15,0.93,1.45,38.0,22.0,89.0,26.6,1.03,0.33,1.38,2.0,31.0,18.0,101.0,29.5,1.08,0.37,1.2,1.48,32.0,25.0,100.0,22.1,0.955,0.39,1.19,42.0,36.0,100.0,57.2,4.0,0.67,1.0,6.0,28.0,20.0,114.0,4.0,Orion,2
0.0,0.0128,0.44,0.203,0.52,75.0,61.0,58.0,0.6,-0.0131,-0.02,-0.0454,0.757,89.0,18.0,181.0,7.3,0.412,0.32,1.08,2.82,61.0,38.0,119.0,10.1,0.682,0.5,1.09,2.69,53.0,42.0,109.0,10.1,0.625,0.47,1.19,52.0,42.0,126.0,22.0,4.0,1.01,2.0,4.0,48.0,38.0,114.0,3.0,Aquilia,2
0.0,0.0089,0.529,0.098,-0.32,46.9,39.4,110.6,0.0,0.065,0.192,0.17,0.34,31.6,20.6,59.3,5.7,0.093,0.1,0.14,0.27,45.2,20.2,90.2,11.1,0.47,0.526,0.59,1.2,49.0,28.9,90.8,16.2,0.51,0.605,0.94,54.9,43.2,10.2,25.1,21.3,0.5,0.3,44.49,48.0,19.6,31.8,3.0,Cepheus,2
0.0,0.0103,0.07,0.152,0.0184,65.0,51.0,190.0,7.3,0.265,0.11,1.15,2.02,42.0,34.0,182.0,8.8,0.846,0.21,1.88,3.68,40.0,35.0,147.0,11.9,0.833,0.21,1.19,2.19,40.0,36.0,175.0,12.0,0.688,0.18,0.933,50.0,36.0,173.0,11.4,2.0,0.19,1.0,10.0,37.0,32.0,123.0,4.0,Aquilia,2
0.0,0.00642,0.09,0.0902,0.273,62.0,47.0,19.0,0.0,0.135,0.1,0.623,1.38,49.0,34.0,69.0,10.9,0.711,0.36,1.49,2.91,38.0,32.0,97.0,15.9,1.11,0.49,1.49,2.66,39.0,32.0,89.0,20.7,1.2,0.53,1.62,42.0,36.0,100.0,60.7,6.0,0.92,3.0,7.0,38.0,30.0,85.0,4.0,Orion,2
0.0,0.015,0.01,0.00772,-0.432,0.0,0.0,0.0,0.0,0.202,0.11,0.915,2.53,63.0,29.0,-9.0,30.3,0.693,0.22,1.24,2.23,48.0,21.0,16.0,54.1,1.66,0.52,2.34,4.55,46.0,32.0,6.0,63.2,2.01,0.65,3.17,51.0,36.0,4.0,133.2,10.0,1.1,6.0,10.0,47.0,33.0,5.0,4.0,Orion,2
6.4,0.0702,0.06,0.458,0.0461,54.0,15.0,179.0,23.4,0.793,0.11,1.79,2.76,41.0,14.0,60.0,32.5,2.88,0.35,4.18,5.63,36.0,18.0,58.0,46.4,2.92,0.41,3.2,4.07,31.0,25.0,141.0,35.0,1.9,0.31,2.08,40.0,36.0,141.0,52.0,8.0,0.81,3.0,10.0,27.0,25.0,114.0,4.0,Aquilia,2
0.0,0.0103,0.01,0.0718,-0.515,36.0,20.0,86.0,58.4,1.32,0.23,3.2,5.36,24.0,14.0,135.0,105.1,3.55,0.35,4.41,6.53,24.0,20.0,-27.0,86.5,2.87,0.3,2.89,3.31,26.0,25.0,-10.0,55.2,1.46,0.16,0.997,36.0,36.0,-21.0,89.9,7.1,0.43,2.5,16.7,28.0,20.0,3.0,4.0,Ophiuchus,2
0.0,0.0125,0.16,0.114,0.0589,35.0,29.0,56.0,0.0,0.058,0.04,0.251,0.302,42.0,33.0,141.0,6.7,0.401,0.13,0.602,0.757,33.0,20.0,111.0,8.2,0.471,0.13,0.551,0.538,37.0,25.0,106.0,0.0,0.232,0.06,0.171,36.0,36.0,106.0,17.4,3.0,0.22,1.0,10.0,32.0,18.0,111.0,2.0,Aquilia,2
5.8,-0.031,-0.45,-0.321,-0.297,54.0,27.0,30.0,0.0,0.0562,0.06,0.321,0.92,63.0,49.0,-41.0,6.5,0.149,0.11,0.26,0.479,45.0,21.0,-14.0,9.4,0.198,0.15,0.251,0.433,48.0,25.0,-21.0,10.1,0.228,0.2,0.301,57.0,36.0,-22.0,9.6,0.6,0.2,0.3,3.0,42.0,24.0,-14.0,4.0,Orion,2
0.0,0.0392,0.3,0.645,1.49,79.0,68.0,34.0,20.7,0.861,0.46,3.78,9.75,41.0,35.0,127.0,25.5,1.73,0.73,3.65,9.67,39.0,32.0,102.0,25.6,1.44,0.67,2.03,4.7,42.0,34.0,105.0,21.1,0.98,0.53,1.99,49.0,42.0,88.0,39.8,3.0,0.85,2.0,4.0,36.0,29.0,120.0,4.0,Orion,2
0.0,0.031,1.206,0.31,0.17,41.4,35.4,98.3,0.0,0.018,0.06,0.075,0.23,47.7,32.6,88.8,6.9,0.089,0.114,0.13,0.17,32.2,21.7,72.5,7.5,0.089,0.097,0.11,0.14,41.6,31.5,0.4,5.9,0.19,0.259,0.31,47.9,43.8,51.1,6.5,4.3,0.1,0.0,50.18,27.1,18.2,159.6,3.0,Cepheus,2
0.4,-0.00493,-0.03,-0.0183,0.0606,24.0,12.0,67.0,17.4,0.78,0.17,1.27,1.46,18.0,16.0,80.0,15.8,1.42,0.18,1.49,1.53,21.0,18.0,102.0,14.8,0.957,0.13,0.95,1.09,25.0,25.0,58.0,7.4,0.825,0.13,0.912,38.0,36.0,100.0,17.2,3.0,0.17,0.9,20.0,24.0,18.0,108.0,4.0,Aquilia,2
3.7,-0.0683,-0.34,-0.278,-0.247,42.0,10.0,34.0,58.3,2.8,0.54,10.7,20.0,36.0,30.0,108.0,89.2,8.53,0.76,12.1,18.2,35.0,18.0,46.0,134.5,10.8,0.89,12.6,17.1,36.0,25.0,50.0,103.4,9.75,0.91,12.8,48.0,36.0,40.0,238.3,40.0,0.85,20.0,50.0,32.0,22.0,33.0,4.0,Aquilia,2
0.0,0.005,0.133,0.015,0.036,18.0,13.6,23.4,8.6,0.22,0.349,0.28,0.26,17.8,13.5,27.3,47.8,0.83,0.515,0.73,0.71,18.2,18.2,86.8,12.9,0.28,0.136,0.28,0.12,28.2,24.9,75.4,0.0,0.074,0.036,0.02,36.3,36.3,94.2,36.3,27.4,0.3,0.2,79.85,18.2,18.2,0.6,3.0,Cepheus,2
